,Supplier,Product Code,Product Name,Case Size,Ingredients,MissingName,MatchedName,Main,CO2perKG
1815,"['wheat flour nan%', 'butter (milk) 18.0%', 'whey powder (milk) nan%', 'malted barley flour nan%', 'sugar nan%', 'charcoal powder 1.0%', 'sea salt nan%', 'raising agent: (sodium bicarbonate e500)) nan%', 'malted barley extract nan%']",BI226,CRACKERS CHARCOAL 15GX100,,"wheat flour, butter (milk) 18%, whey powder (milk), malted barley flour, sugar, charcoal powder 1%, sea salt,raising agent: [sodium bicarbonate (e500)], malted barley extract ","['whey powder (milk)', 'malted barley flour', 'charcoal powder', 'raising agent: (sodium bicarbonate e500))', 'malted barley extract']","['wheat flour->buckwheat flour', 'butter (milk)->buttermilk', 'sugar->sugar, white', 'sea salt->salt']","['buckwheat flour', 'buttermilk', 'sugar, white', 'salt']",1.062832
1816,"['almonds 94.0%', 'hickory smoke seasoning 4.0%', 'gum arabic 2.0%', 'salt 1.8%) nan%']",BS200,HICKORY SMOKED ALMONDS 15 X 95G,,"almonds (94%),hickory smoke seasoning (4%) [salt (1.8%), maltodextrin (0.8%), yeast extract (0.5%), dextrose (0.4%), smoke flavouring (0.4%), rapeseed oil (0.3%), citric acid (0.3%)], gum arabic (2%)","['hickory smoke seasoning', 'gum arabic', 'salt 1.8%)']",,['almonds'],2.1233
1817,"['granulated sugar nan%', 'double cream (milk) nan%', 'glucose syrup nan%', 'muscovado sugar nan%', 'glucose syrup nan%', 'sulphite nan%']",HS666,MISO CARAMEL 5KG,,"granulated sugar 
double cream (milk) 
glucose syrup (glucose syrup, sulphites) 
muscovado sugar (cane sugar, cane molasses, colour: caramel (e150a) 
butter [pasturised cream (milk), lactic distillate] 
water 
miso paste 4.8% (water, soya beans, rice, salt) ","['double cream (milk)', 'glucose syrup', 'muscovado sugar', 'glucose syrup', 'sulphite']","['granulated sugar->sugar, brown']","['sugar, brown']",1.92
1818,"['rapeseed oil nan%', 'tomato paste nan%', 'preserved lemons  (it may contain soya) 17.0%', 'zahtar spice blend nan%', 'ras el hanout nan%', 'sea salt nan%', 'black pepper nan%', 'lemon nan%', 'sal nan%', 'coriander nan%', 'cumin nan%', 'garlic powder nan%', 'salt nan%', 'oregano nan%', 'ground carroway seed nan%', 'marjoram nan%', 'rapeseed oil nan%', 'ground bay lea nan%', 'paprika nan%', 'coriander nan%', 'cumin seeds nan%', 'cumin nan%', 'chillies nan%', 'ground ginger nan%', 'flavouring nan%', 'pimento nan%', 'fennel seeds nan%', 'ground clove nan%', 'ground fennel nan%', 'ground black pepper nan%', 'ground cinnamon nan%', 'cardamom nan%', 'turmeric nan%', 'nutme nan%']",HS667,CHERMOULA MARINADE 5KG,,"rapeseed oil,
tomato paste,
preserved lemons (lemon, salt) (it may contain soya) (17%),
zahtar spice blend (coriander, cumin, garlic powder, salt, oregano, ground carroway seed, marjoram, rapeseed oil, ground bay leaf),
ras el hanout (paprika, coriander, cumin seeds, cumin, chillies, ground ginger, flavouring, pimento, fennel seeds, ground clove, ground fennel, ground black pepper, ground cinnamon, cardamom, turmeric, nutmeg)
sea salt,
black pepper","['preserved lemons  (it may contain soya)', 'zahtar spice blend', 'ras el hanout', 'black pepper', 'sal', 'garlic powder', 'ground carroway seed', 'ground bay lea', 'cumin seeds', 'chillies', 'ground ginger', 'flavouring', 'pimento', 'ground clove', 'ground fennel', 'ground black pepper', 'ground cinnamon']","['tomato paste->tomato paste, concentrated', 'sea salt->salt', 'lemon->lemons', 'coriander->coriander, dried', 'oregano->oregano, dried', 'coriander->coriander, dried', 'nutme->nutmeg']","['rapeseed oil', 'tomato paste, concentrated', 'salt', 'lemons', 'coriander, dried', 'cumin', 'salt', 'oregano, dried', 'marjoram', 'rapeseed oil', 'paprika', 'coriander, dried', 'cumin', 'fennel seeds', 'cardamom', 'turmeric', 'nutmeg']",1.1538183904761905
1819,"['chopped tomatoes 76.1%', 'extra virgin olive oil nan%', 'shallots nan%', 'water nan%', 'parsley nan%', 'garlic puree nan%', 'sea salt nan%', 'granulated sugar nan%', 'concentrate lemon juice nan%', 'black pepper nan%', 'garlic nan%', 'citric aci nan%']",HS668,RUSTIC TOMATO 3x2KG,,"chopped tomatoes (76.1%),
extra virgin olive oil
shallots, water,
parsley
garlic puree (garlic, citric acid)
sea salt
granulated sugar 
concentrate lemon juice 
 
black pepper","['chopped tomatoes', 'extra virgin olive oil', 'garlic puree', 'concentrate lemon juice', 'black pepper', 'citric aci']","['shallots->shallot', 'parsley->parsley, raw', 'sea salt->salt', 'granulated sugar->sugar, brown', 'garlic->garlic, raw']","['shallot', 'water', 'parsley, raw', 'salt', 'sugar, brown', 'garlic, raw']",0.7187166666666668
1820,"['mayonnaise 83.8%', 'coriander nan%', 'water nan%', 'yuzu juice 3.0%', 'sea salt nan%', 'lime juice concentrate nan%', 'preservative: potassium sorbate nan%', 'rapeseed oil nan%', 'water nan%', 'spirit vinegar nan%', 'sugar nan%', 'stabiliser: xanthan gum nan%', 'modified maize starch nan%', 'free range egg yolk powder nan%', 'sal nan%']",HS669,TIC YUZU MAYO 1LTE (900G),,"mayonnaise [rapeseed oil, water, spirit vinegar, sugar, stabiliser: xanthan gum, modified maize starch, free range egg yolk powder, salt] (83.8%)
coriander
water
yuzu juice (3.0%)
sea salt
lime juice concentrate
preservative: potassium sorbate","['yuzu juice', 'lime juice concentrate', 'preservative: potassium sorbate', 'spirit vinegar', 'stabiliser: xanthan gum', 'modified maize starch', 'free range egg yolk powder', 'sal']","['coriander->coriander, dried', 'sea salt->salt', 'sugar->sugar, white']","['mayonnaise', 'coriander, dried', 'water', 'salt', 'rapeseed oil', 'water', 'sugar, white']",3.0144226
1821,"['mayonnaise 64.2%', 'wasabi powder 2.6%', 'sea salt nan%', 'lime juice concentrate nan%', 'miso paste nan%', 'water nan%', 'rapeseed oil nan%', 'water nan%', 'spirit vinegar nan%', 'sugar nan%', 'stabiliser: xanthan gum nan%', 'modified maize starch nan%', 'free range egg yolk powder nan%', 'sal nan%', 'horseradish nan%', 'mustard powder nan%', 'corn starch nan%', 'japonica wasabi nan%', 'acidity regulator: citric acid nan%', 'antioxidant: ascorbic acid nan%', 'colours: curcumin nan%', 'brilliant blue fc nan%', 'water nan%', 'soya beans nan%', 'rice nan%', 'sal nan%']",HS670,TIC WASABI MAYO 1LTR (900G),,"mayonnaise (64.2%) [rapeseed oil, water, spirit vinegar, sugar, stabiliser: xanthan gum, modified maize starch, free range egg yolk powder, salt] 
wasabi powder (2.6%) (horseradish, mustard powder, corn starch, japonica wasabi, acidity regulator: citric acid, antioxidant: ascorbic acid, colours: curcumin, brilliant blue fcf)
sea salt
lime juice concentrate
miso paste (water, soya beans, rice, salt)
water","['wasabi powder', 'lime juice concentrate', 'miso paste', 'spirit vinegar', 'stabiliser: xanthan gum', 'modified maize starch', 'free range egg yolk powder', 'sal', 'mustard powder', 'corn starch', 'japonica wasabi', 'acidity regulator: citric acid', 'antioxidant: ascorbic acid', 'colours: curcumin', 'brilliant blue fc', 'soya beans', 'sal']","['sea salt->salt', 'sugar->sugar, white']","['mayonnaise', 'salt', 'water', 'rapeseed oil', 'water', 'sugar, white', 'horseradish', 'water', 'rice']",2.4917082666666666
1822,"['pasteurised double cream (milk) 34.5%', 'water nan%', 'mature grated cheddar 27.6%', 'dijon mustard nan%', 'vegetable stock nan%', 'maize starch nan%', 'sea salt nan%', 'pasteurised cows milk nan%', 'salt nan%', 'starter culture nan%', 'microbial rennet nan%', 'anti-caking agent potato starch nan%', 'water nan%', 'mustard seeds nan%', 'spirit vinegar nan%', 'sal nan%', 'salt nan%', 'sugar nan%', 'yeast extract yeast nan%', 'rapeseed oil nan%', 'acidity regulator: citric acid) nan%']",HS672,MATURE CHEESE SAUCE 2x2KG H&B KITCHEN,,"pasteurised double cream (milk) (34.5%),
water,
mature grated cheddar [pasteurised cow�s milk, salt, starter culture, microbial rennet 
anti-caking agent [potato starch]] (27.6%),
dijon mustard [water, mustard seeds, spirit vinegar, salt],
vegetable stock [salt, sugar, yeast extract (yeast, salt, rapeseed oil, acidity regulator: citric acid), 
onion powder (onion, anti-caking agent: silicon dioxide), carrot powder, rapeseed oil, leek powder, ground turmeric, black pepper, parsley herb oil],
maize starch,
sea salt","['pasteurised double cream (milk)', 'mature grated cheddar', 'dijon mustard', 'maize starch', 'starter culture', 'microbial rennet', 'anti-caking agent potato starch', 'spirit vinegar', 'sal', 'yeast extract yeast', 'acidity regulator: citric acid)']","['sea salt->salt', 'pasteurised cows milk->milk, partly skimmed, 1.5 % fat', 'sugar->sugar, white']","['water', 'vegetable stock', 'salt', 'milk, partly skimmed, 1.5 % fat', 'salt', 'water', 'mustard seeds', 'salt', 'sugar, white', 'rapeseed oil']",0.9904972999999999
1823,"['water nan%', 'mature grated cheddar 26.8%', 'pasteurised double cream  (milk) 26.0%', 'red leicester grated cheese 10.0%', 'dijon mustard nan%', 'salt nan%', 'vegetable stock nan%', 'maize starch nan%', 'smoked paprika nan%', 'ground cumin nan%', 'turmeric nan%', 'milk nan%', 'anti-caking agent potato starch nan%', 'milk nan%', 'colour annatto norbixin nan%', 'water nan%', 'mustard seeds nan%', 'spirit vinegar nan%', 'sal nan%', 'salt nan%', 'sugar nan%', 'yeast extract yeast nan%', 'rapeseed oil nan%', 'acidity regulator: citric acid) nan%']",HS673,HOLY MOLY CHEESE SAUCE 2X3KG,,"water,
mature grated cheddar (26.8%) [milk, anti-caking agent (potato starch)],
pasteurised double cream (26%) (milk),
red leicester grated cheese (10%) [milk, colour (annatto norbixin)],
dijon mustard [water, mustard seeds, spirit vinegar, salt]
salt,
vegetable stock [salt, sugar, yeast extract (yeast, salt, rapeseed oil, acidity regulator: citric acid), 
onion powder (onion, anti-caking agent: silicon dioxide), carrot powder, rapeseed oil, leek powder, ground turmeric, black pepper, parsley herb oil],
maize starch,
smoked paprika,
ground cumin,
turmeric","['mature grated cheddar', 'pasteurised double cream  (milk)', 'red leicester grated cheese', 'dijon mustard', 'maize starch', 'smoked paprika', 'ground cumin', 'anti-caking agent potato starch', 'colour annatto norbixin', 'spirit vinegar', 'sal', 'yeast extract yeast', 'acidity regulator: citric acid)']","['milk->goat milk', 'milk->goat milk', 'sugar->sugar, white']","['water', 'salt', 'vegetable stock', 'turmeric', 'goat milk', 'goat milk', 'water', 'mustard seeds', 'salt', 'sugar, white', 'rapeseed oil']",2.30284704
1824,"['apple 53.3%', 'blackberry puree 24.0%', 'inulin nan%', 'sugar nan%', 'allspice nan%', 'cinnamon nan%', 'blackberry nan%', 'suga nan%']",HS674,APPLE & BLACKBERRY COMPOTE 1KG,,"apple (53.3%)
blackberry puree (24%) (blackberry, sugar)
inulin
sugar
allspice
cinnamon","['blackberry puree', 'inulin', 'allspice']","['apple->apple, raw, all varieties', 'sugar->sugar, white', 'blackberry->blackberry, raw', 'suga->sugar, white']","['apple, raw, all varieties', 'sugar, white', 'cinnamon', 'blackberry, raw', 'sugar, white']",1.00090375
1825,"['red pepper nan%', 'water nan%', 'rapeseed  oil nan%', 'raisins nan%', 'garlic puree nan%', 'paprika nan%', 'cumin nan%', 'caraway seed nan%', 'coriander nan%', 'lemon juice nan%', 'sea salt nan%', 'chillies nan%', 'black pepper nan%', 'raisins nan%', 'sunflower oi nan%']",HS675,HARISSA SAUCE 6X1KG,,"red pepper
water
rapeseed  oil
raisins (raisins, sunflower oil)
garlic puree 
paprika
cumin 
caraway seed
coriander
lemon juice
sea salt
chillies
black pepper","['red pepper', 'rapeseed  oil', 'garlic puree', 'caraway seed', 'chillies', 'black pepper']","['raisins->raisins, seedless', 'coriander->coriander, dried', 'sea salt->salt', 'raisins->raisins, seedless', 'sunflower oi->sunflower oil']","['water', 'raisins, seedless', 'paprika', 'cumin', 'coriander, dried', 'lemon juice', 'salt', 'raisins, seedless', 'sunflower oil']",0.9004428571428572
1826,"['pork nan%', 'pork fat nan%', 'curing salt nan%', 'sodium nitrite nan%', 'minced truffle nan%', 'truffle nan%', 'garlic puree nan%', 'truffle oil nan%', 'ascorbic acid nan%', 'dextrose monohydrate nan%', 'black pepper nan%', 'flora italia lc bacterial fermentation culture. nan%']",CA699,TRUFFLED SALAMI SLICED 80G CAPREOLUS,,"pork, pork fat, curing salt, sodium nitrite, minced truffle, truffle, garlic puree, truffle oil, ascorbic acid, dextrose monohydrate, black pepper, flora italia lc bacterial fermentation culture.","['pork fat', 'curing salt', 'sodium nitrite', 'minced truffle', 'garlic puree', 'truffle oil', 'ascorbic acid', 'dextrose monohydrate', 'black pepper', 'flora italia lc bacterial fermentation culture.']",['pork->pulled pork'],"['pulled pork', 'truffle']",2.36365
1827,"['pork nan%', 'venison nan%', 'pork fat nan%', 'curing salt nan%', 'sodium nitrite nan%', 'port partially dealcoholised nan%', 'paprika nan%', 'garlic puree nan%', 'mustard nan%', 'ascorbic acid nan%', 'dextrose monohydrate nan%', 'cayenne pepper nan%', 'star anise nan%', 'fennel seed nan%', 'flora italia lc bacterial fermentation culture. nan%']",CA700,VENISON & GREENPEPPERCORN SALAMI 80G CAPREOLUS,,"pork, venison, pork fat, curing salt, sodium nitrite, port partially dealcoholised, paprika, garlic puree, mustard, ascorbic acid, dextrose monohydrate, cayenne pepper, star anise, fennel seed, flora italia lc bacterial fermentation culture.","['venison', 'pork fat', 'curing salt', 'sodium nitrite', 'port partially dealcoholised', 'garlic puree', 'ascorbic acid', 'dextrose monohydrate', 'cayenne pepper', 'flora italia lc bacterial fermentation culture.']","['pork->pulled pork', 'mustard->mustard seeds', 'fennel seed->fennel seeds']","['pulled pork', 'paprika', 'mustard seeds', 'star anise', 'fennel seeds']",2.14486
1828,"['pork nan%', 'pork fat nan%', 'curing salt nan%', 'sodium nitrite nan%', 'garlic puree nan%', 'paprika nan%', 'ancho chilli nan%', 'ascorbic acid nan%', 'dextrose monohydrate nan%', 'cayenne pepper nan%', 'flora italia lc bacterial fermentation culture. nan%']",CA701,DORSET CHORIZO 80G CAPREOLUS,,"pork, pork fat, curing salt, sodium nitrite, garlic puree, paprika, ancho chilli, ascorbic acid, dextrose monohydrate, cayenne pepper, flora italia lc bacterial fermentation culture.","['pork fat', 'curing salt', 'sodium nitrite', 'garlic puree', 'ancho chilli', 'ascorbic acid', 'dextrose monohydrate', 'cayenne pepper', 'flora italia lc bacterial fermentation culture.']",['pork->pulled pork'],"['pulled pork', 'paprika']",2.13705
1829,"['pork nan%', 'pork fat nan%', 'curing salt nan%', 'sodium nitrite nan%', 'black pepper nan%', 'garlic puree nan%', 'paprika nan%', 'ancho chilli nan%', 'cayenne pepper nan%', 'ascorbic acid nan%', 'dextrose monohydrate nan%', 'chilli flakes nan%', 'urfa chilli nan%', 'flora italia lc bacterial fermentation culture. nan%']",CA702,DORSET WARMER SALAMI 80G CAPREOLUS,,"pork, pork fat, curing salt, sodium nitrite,black pepper, garlic puree, paprika, ancho chilli, cayenne pepper, ascorbic acid, dextrose monohydrate, chilli flakes, urfa chilli, flora italia lc bacterial fermentation culture. ","['pork fat', 'curing salt', 'sodium nitrite', 'black pepper', 'garlic puree', 'ancho chilli', 'cayenne pepper', 'ascorbic acid', 'dextrose monohydrate', 'chilli flakes', 'urfa chilli', 'flora italia lc bacterial fermentation culture.']",['pork->pulled pork'],"['pulled pork', 'paprika']",2.13705
1830,"['pork nan%', 'pork fat nan%', 'port partially dealcoholised nan%', 'curing salt nan%', 'sodium nitrite nan%', 'chilli flakes nan%', 'fennel seed nan%', 'white pepper nan%', 'ascorbic acid nan%', 'dextrose monohydrate nan%', 'star anise nan%', 'flora italia lc bacterial fermentation culture. nan%']",CA703,RAMPISHAM TINGLER SALAMI 80G CAPREOLUS,,"pork, pork fat, port partially dealcoholised, curing salt, sodium nitrite, chilli flakes, fennel seed, white pepper, ascorbic acid, dextrose monohydrate, star anise, flora italia lc bacterial fermentation culture. ","['pork fat', 'port partially dealcoholised', 'curing salt', 'sodium nitrite', 'chilli flakes', 'white pepper', 'ascorbic acid', 'dextrose monohydrate', 'flora italia lc bacterial fermentation culture.']","['pork->pulled pork', 'fennel seed->fennel seeds']","['pulled pork', 'fennel seeds', 'star anise']",1.7819333333333336
1831,"['pork nan%', 'curing salt nan%', 'sodium nitrite nan%', 'black pepper nan%', 'garlic puree nan%', 'muscovado sugar nan%', 'thyme - dried nan%', 'juniper berries nan%', 'ascorbic acid nan%', 'dextrose monohydrate nan%', 'mace blades nan%', 'bay leaves nan%', 'b-lc-78 culture. nan%']",CA704,PANCETTA 100G CAPREOLUS,,"pork, curing salt,  sodium nitrite,black pepper, garlic puree, muscovado sugar, thyme - dried, juniper berries, ascorbic acid, dextrose monohydrate, mace blades,  bay leaves, b-lc-78 culture.","['curing salt', 'sodium nitrite', 'black pepper', 'garlic puree', 'muscovado sugar', 'thyme - dried', 'ascorbic acid', 'dextrose monohydrate', 'mace blades', 'bay leaves', 'b-lc-78 culture.']",['pork->pulled pork'],"['pulled pork', 'juniper berries']",2.07095
1832,"['pork fat nan%', 'curing salt nan%', 'sodium nitrite nan%', 'rosemary - dried nan%', 'garlic puree nan%', 'sage - dried nan%', 'black pepper nan%', 'dextrose monohydrate nan%', 'sodium ascorbate nan%', 'juniper berries nan%', 'b-lc-78 culture. nan%']",CA705,LARDO CAPREOLUS 80G,,"pork fat, curing salt, sodium nitrite, rosemary - dried, garlic puree, sage - dried, black pepper, dextrose monohydrate, sodium ascorbate, juniper berries, b-lc-78 culture.","['pork fat', 'curing salt', 'sodium nitrite', 'rosemary - dried', 'garlic puree', 'sage - dried', 'black pepper', 'dextrose monohydrate', 'sodium ascorbate', 'b-lc-78 culture.']",,['juniper berries'],0.4619
1833,"['pork nan%', 'curing salt nan%', 'sodium nitrite nan%', 'black pepper nan%', 'garlic puree nan%', 'muscovado sugar nan%', 'thyme - dried nan%', 'juniper berries nan%', 'sodium ascorbate nan%', 'dextrose monohydrate nan%', 'mace blades nan%', 'b-lc-78 culture. nan%']",CA706,GUANCIALE CAPREOLUS 100G,,"pork, curing salt, sodium nitrite, black pepper, garlic puree, muscovado sugar, thyme - dried, juniper berries, sodium ascorbate, dextrose monohydrate, mace blades, b-lc-78 culture.","['curing salt', 'sodium nitrite', 'black pepper', 'garlic puree', 'muscovado sugar', 'thyme - dried', 'sodium ascorbate', 'dextrose monohydrate', 'mace blades', 'b-lc-78 culture.']",['pork->pulled pork'],"['pulled pork', 'juniper berries']",2.07095
