,Supplier,Product Code,Product Name,Case Size,Ingredients,MissingName,MatchedName,Main,CO2perKG
2732,"[""pasteurised cow's milk 50.0%"", 'salt 50.0%', 'microbial rennet 0.0%', 'bacterial culture. 0.0%']",FC431C12X10,NORMANDY CAMEMBERT WEDGE 10 X 125G,,"pasteurised cow's milk, salt, microbial rennet, bacterial culture.","['microbial rennet', 'bacterial culture.']","['salt', ""pasteurised cow's milk->milk, partly skimmed, 1.5 % fat""]","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
2733,"[""pasteurised cow's milk 50.0%"", 'salt 50.0%', 'microbial rennet 0.0%', 'bacterial culture. 0.0%']",FC431W20X25,NORMANDY CAMEMBERT WEDGE 25 X 20G,,"pasteurised cow's milk, salt, microbial rennet, bacterial culture.","['microbial rennet', 'bacterial culture.']","['salt', ""pasteurised cow's milk->milk, partly skimmed, 1.5 % fat""]","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
2734,"[""pasteurised cow's milk 50.0%"", 'salt 50.0%', 'microbial rennet 0.0%', 'bacterial culture. 0.0%']",FC431W20XH,NORMANDY CAMEMBERT WEDGE 100 x 20G,,"pasteurised cow's milk, salt, microbial rennet, bacterial culture.","['microbial rennet', 'bacterial culture.']","['salt', ""pasteurised cow's milk->milk, partly skimmed, 1.5 % fat""]","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
2735,"[""pasteurised cow's milk 50.0%"", 'salt 50.0%', 'microbial rennet 0.0%', 'bacterial culture. 0.0%']",FC431W25X40,CAMEMBERT LE FIN NORMAND WEDGE 40 X 25G,,"pasteurised cow's milk, salt, microbial rennet, bacterial culture.","['microbial rennet', 'bacterial culture.']","['salt', ""pasteurised cow's milk->milk, partly skimmed, 1.5 % fat""]","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
2736,"[""pasteurised cow's milk 50.0%"", 'salt 50.0%', 'microbial rennet 0.0%', 'bacterial culture. 0.0%']",FC431W30XH,NORMANDY CAMEMBERT WEDGE 100 x 30G,,"pasteurised cow's milk, salt, microbial rennet, bacterial culture.","['microbial rennet', 'bacterial culture.']","['salt', ""pasteurised cow's milk->milk, partly skimmed, 1.5 % fat""]","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
2737,"['unpasteurised cows milk 0.0%', 'salt 100.0%', 'animal rennet 0.0%', 'bacterial culture (trace) 0.0%']",FC433W20XH,GILLOT CAMEMBERT WEDGE 100X20G,,"unpasteurised cow�s milk (98.18%), salt (1.8%), animal rennet (0.02%), bacterial culture (trace)
 ","['unpasteurised cows milk', 'animal rennet', 'bacterial culture (trace)']",['salt'],['salt'],0.32
2738,"[""pasteurised cow's milk 50.0%"", 'salt 50.0%', 'microbial rennet 0.0%', 'bacterial culture. 0.0%']",FC437W25XH,CAMEMBERT NORMANDY WEDGE 100 X 25G,,"pasteurised cow's milk, salt, microbial rennet, bacterial culture.","['microbial rennet', 'bacterial culture.']","['salt', ""pasteurised cow's milk->milk, partly skimmed, 1.5 % fat""]","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
2739,"[""pasteurised cow's milk 50.0%"", 'salt 50.0%', 'microbial rennet 0.0%', 'bacterial culture. 0.0%']",FC437W30X50,CAMEMBERT WEDGE 30GX50,,"pasteurised cow's milk, salt, microbial rennet, bacterial culture.","['microbial rennet', 'bacterial culture.']","['salt', ""pasteurised cow's milk->milk, partly skimmed, 1.5 % fat""]","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
2740,"[""unpasteurised cow's milk 0.0%"", 'salt 100.0%', 'animal rennet 0.0%', 'lactic starters 0.0%']",FC477C20,COMTE WEDGE WRAPPED 200G,,"unpasteurised cow's milk, salt, animal rennet, lactic starters","[""unpasteurised cow's milk"", 'animal rennet', 'lactic starters']",['salt'],['salt'],0.32
2741,"[""unpasteurised cow's milk 0.0%"", 'salt 100.0%', 'animal rennet 0.0%', 'lactic starters 0.0%']",FC477S20P1,COMTE SLICE 20G F/F 1KG TRAY,,"unpasteurised cow's milk, salt, animal rennet, lactic starters","[""unpasteurised cow's milk"", 'animal rennet', 'lactic starters']",['salt'],['salt'],0.32
2742,"[""unpasteurised cow's milk 0.0%"", 'salt 100.0%', 'animal rennet 0.0%', 'lactic starters 0.0%']",FC477W30X50,COMTE WEDGE 30G X 50,,"unpasteurised cow's milk, salt, animal rennet, lactic starters","[""unpasteurised cow's milk"", 'animal rennet', 'lactic starters']",['salt'],['salt'],0.32
2743,"['milk 50.0%', 'salt 50.0%', 'animal rennet 0.0%', 'lactic starters 0.0%']",FC479X5G,COMTE 6-10MONTHS GRATED 5KG,,"milk, salt, animal rennet, lactic starters","['animal rennet', 'lactic starters']","['salt', 'milk->goat milk']","['goat milk', 'salt']",2.3600000000000003
2744,"[""unpasteurised cow's milk 0.0%"", 'salt 100.0%', 'animal rennet 0.0%', 'lactic starters 0.0%']",FC487,COMTE BLOCK 4 MONTH 1KG,,"unpasteurised cow's milk, salt, animal rennet, lactic starters","[""unpasteurised cow's milk"", 'animal rennet', 'lactic starters']",['salt'],['salt'],0.32
2745,"['pasteurised cows milk 50.0%', 'salt 50.0%', 'lactic starters propionic 0.0%', 'microbial rennet 0.0%', 'preservative (sodium benzoate) 0.0%', 'firming agent 0.0%']",FC491C100,EMMENTAL VEG BLOCK 1KG,,"pasteurised cow�s milk, salt, lactic starters propionic, microbial rennet, preservative (sodium benzoate), firming agent (calcium chloride)","['lactic starters propionic', 'microbial rennet', 'preservative (sodium benzoate)', 'firming agent']","['salt', 'pasteurised cows milk->milk, partly skimmed, 1.5 % fat']","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
2746,"['pasteurised cows milk 50.0%', 'salt 50.0%', 'lactic starters propionic 0.0%', 'microbial rennet 0.0%', 'preservative (sodium benzoate) 0.0%', 'firming agent 0.0%']",FC491C25,EMMENTAL 250G,,"pasteurised cow�s milk, salt, lactic starters propionic, microbial rennet, preservative (sodium benzoate), firming agent (calcium chloride)","['lactic starters propionic', 'microbial rennet', 'preservative (sodium benzoate)', 'firming agent']","['salt', 'pasteurised cows milk->milk, partly skimmed, 1.5 % fat']","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
2747,"['pasteurised cows milk 50.0%', 'salt 50.0%', 'lactic starters propionic 0.0%', 'microbial rennet 0.0%', 'preservative (sodium benzoate) 0.0%', 'firming agent 0.0%']",FC491G,EMMENTAL GRATED VEG 2KG BAG,,"pasteurised cow�s milk, salt, lactic starters propionic, microbial rennet, preservative (sodium benzoate), firming agent (calcium chloride)","['lactic starters propionic', 'microbial rennet', 'preservative (sodium benzoate)', 'firming agent']","['salt', 'pasteurised cows milk->milk, partly skimmed, 1.5 % fat']","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
2748,"['pasteurised cows milk 50.0%', 'salt 50.0%', 'lactic starters propionic 0.0%', 'microbial rennet 0.0%', 'preservative (sodium benzoate) 0.0%', 'firming agent 0.0%']",FC491S15C3,EMMENTAL VEG SL 15G 1/2F SQ 3KG TRAY,,"pasteurised cow�s milk, salt, lactic starters propionic, microbial rennet, preservative (sodium benzoate), firming agent (calcium chloride)","['lactic starters propionic', 'microbial rennet', 'preservative (sodium benzoate)', 'firming agent']","['salt', 'pasteurised cows milk->milk, partly skimmed, 1.5 % fat']","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
2749,"['pasteurised cows milk 50.0%', 'salt 50.0%', 'lactic starters propionic 0.0%', 'microbial rennet 0.0%', 'preservative (sodium benzoate) 0.0%', 'firming agent 0.0%']",FC491S20P1,EMMENTAL VEG SL 20G F/F 1KG TRAY,,"pasteurised cow�s milk, salt, lactic starters propionic, microbial rennet, preservative (sodium benzoate), firming agent (calcium chloride)","['lactic starters propionic', 'microbial rennet', 'preservative (sodium benzoate)', 'firming agent']","['salt', 'pasteurised cows milk->milk, partly skimmed, 1.5 % fat']","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
2750,"['pasteurised cows milk 50.0%', 'salt 50.0%', 'lactic starters propionic 0.0%', 'microbial rennet 0.0%', 'preservative (sodium benzoate) 0.0%', 'firming agent 0.0%']",FC491S30P3,EMMENTAL SL 30G F/F SQUARE 3KG TRAY,,"pasteurised cow�s milk, salt, lactic starters propionic, microbial rennet, preservative (sodium benzoate), firming agent (calcium chloride)","['lactic starters propionic', 'microbial rennet', 'preservative (sodium benzoate)', 'firming agent']","['salt', 'pasteurised cows milk->milk, partly skimmed, 1.5 % fat']","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
2751,"['pasteurised cows milk 50.0%', 'salt 50.0%', 'lactic starters propionic 0.0%', 'microbial rennet 0.0%', 'preservative (sodium benzoate) 0.0%', 'firming agent 0.0%']",FC491W15,EMMENTAL WEDGE WRAP/LABEL 150G,,"pasteurised cow�s milk, salt, lactic starters propionic, microbial rennet, preservative (sodium benzoate), firming agent (calcium chloride)","['lactic starters propionic', 'microbial rennet', 'preservative (sodium benzoate)', 'firming agent']","['salt', 'pasteurised cows milk->milk, partly skimmed, 1.5 % fat']","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
2752,"['pasteurised cows milk 50.0%', 'salt 50.0%', 'lactic starters propionic 0.0%', 'microbial rennet 0.0%', 'preservative (sodium benzoate) 0.0%', 'firming agent 0.0%']",FC491W15XHB,EMMENTAL VEG BATON 15G X 100,,"pasteurised cow�s milk, salt, lactic starters propionic, microbial rennet, preservative (sodium benzoate), firming agent (calcium chloride)","['lactic starters propionic', 'microbial rennet', 'preservative (sodium benzoate)', 'firming agent']","['salt', 'pasteurised cows milk->milk, partly skimmed, 1.5 % fat']","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
2753,"['pasteurised cows milk 50.0%', 'salt 50.0%', 'lactic starters propionic 0.0%', 'microbial rennet 0.0%', 'preservative (sodium benzoate) 0.0%', 'firming agent 0.0%']",FC491W20XH,EMMENTAL VEG WEDGE 100X20G,,"pasteurised cow�s milk, salt, lactic starters propionic, microbial rennet, preservative (sodium benzoate), firming agent (calcium chloride)","['lactic starters propionic', 'microbial rennet', 'preservative (sodium benzoate)', 'firming agent']","['salt', 'pasteurised cows milk->milk, partly skimmed, 1.5 % fat']","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
2754,"['pasteurised cows milk 50.0%', 'salt 50.0%', 'lactic starters propionic 0.0%', 'microbial rennet 0.0%', 'preservative (sodium benzoate) 0.0%', 'firming agent 0.0%']",FC491W30XH,EMMENTAL VEG WEDGE 100X30G,,"pasteurised cow�s milk, salt, lactic starters propionic, microbial rennet, preservative (sodium benzoate), firming agent (calcium chloride)","['lactic starters propionic', 'microbial rennet', 'preservative (sodium benzoate)', 'firming agent']","['salt', 'pasteurised cows milk->milk, partly skimmed, 1.5 % fat']","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
2755,"[""unpasteurised cow's milk 0.0%"", 'salt 100.0%', 'lactic starter culture 0.0%', 'animal rennet 0.0%']",FC521S10F1,GOURMET SLICE 10G 1/2F 1KG TRAY,,"unpasteurised cow's milk, salt, lactic starter culture, animal rennet, ","[""unpasteurised cow's milk"", 'lactic starter culture', 'animal rennet']",['salt'],['salt'],0.32
2756,"[""unpasteurised cow's milk 0.0%"", 'salt 100.0%', 'lactic starter culture 0.0%', 'animal rennet 0.0%']",FC521S15F3,JURAREGAL SL 15G 1/2F SQ 3KG TRAY,,"unpasteurised cow's milk, salt, lactic starter culture, animal rennet, ","[""unpasteurised cow's milk"", 'lactic starter culture', 'animal rennet']",['salt'],['salt'],0.32
2757,"[""unpasteurised cow's milk 0.0%"", 'salt 100.0%', 'lactic starter culture 0.0%', 'animal rennet 0.0%']",FC521S20F2,JURAREGAL SLICE F/F 20G 2KG TRAY,,"unpasteurised cow's milk, salt, lactic starter culture, animal rennet, ","[""unpasteurised cow's milk"", 'lactic starter culture', 'animal rennet']",['salt'],['salt'],0.32
2758,"[""unpasteurised cow's milk 0.0%"", 'salt 100.0%', 'lactic starter culture 0.0%', 'animal rennet 0.0%']",FC521S20P1,GOURMET SLICE F/F 20G 1KG TRAY,,"unpasteurised cow's milk, salt, lactic starter culture, animal rennet, ","[""unpasteurised cow's milk"", 'lactic starter culture', 'animal rennet']",['salt'],['salt'],0.32
2759,"[""pasteurised cow's milk 50.0%"", 'salt 50.0%', 'lactic acid bacteria 0.0%', 'microbial rennet 0.0%']",FC523,GOURMET FRESH GRATED 2KG BAG,,"pasteurised cow's milk, salt, lactic acid bacteria, microbial rennet","['lactic acid bacteria', 'microbial rennet']","['salt', ""pasteurised cow's milk->milk, partly skimmed, 1.5 % fat""]","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
2760,"[""unpasteurised cow's milk 0.0%"", 'salt 100.0%', 'lactic starter culture 0.0%', 'animal rennet 0.0%', 'colouring agent 0.0%', 'veg charcoal 0.0%']",FC569C25,MORBIER AU LAIT CRU 200G,,"unpasteurised cow's milk, salt, lactic starter culture, animal rennet,colouring agent: veg charcoal","[""unpasteurised cow's milk"", 'lactic starter culture', 'animal rennet', 'colouring agent', 'veg charcoal']",['salt'],['salt'],0.32
2761,"[""unpasteurised cow's milk 0.0%"", 'salt 100.0%', 'lactic starter culture 0.0%', 'animal rennet 0.0%', 'colouring agent 0.0%', 'veg charcoal 0.0%']",FC571,MORBIER 1/4 AU LAIT CRU 1.75KG,,"unpasteurised cow's milk, salt, lactic starter culture, animal rennet,colouring agent: veg charcoal","[""unpasteurised cow's milk"", 'lactic starter culture', 'animal rennet', 'colouring agent', 'veg charcoal']",['salt'],['salt'],0.32
2762,"['pasteurised cows milk 50.0%', 'salt 50.0%', 'lactic starters 0.0%', 'microbial coagulant 0.0%', 'preservative [natamycine (e235)*] 0.0%']",FC623,RACLETTE LIVRAIDOIS 1/4 1.75KG,,"pasteurised cow�s milk, salt, lactic starters, 
microbial coagulant, preservative [natamycine (e235)*]  ","['lactic starters', 'microbial coagulant', 'preservative [natamycine (e235)*]']","['salt', 'pasteurised cows milk->milk, partly skimmed, 1.5 % fat']","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
2763,"[""pasteurised cow's milk 50.0%"", 'cheese cultures 0.0%', 'salt 50.0%', 'animal rennet 0.0%']",FC659W40X50,ST. NECTAIRE WEDGE 40G X 50,,"pasteurised cow's milk, cheese cultures, salt, animal rennet, ","['cheese cultures', 'animal rennet']","['salt', ""pasteurised cow's milk->milk, partly skimmed, 1.5 % fat""]","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
2764,"[""unpasteurised cow's milk 0.0%"", 'salt 100.0%', 'lactic fferments 0.0%', 'animal rennet. 0.0%']",FC667W20XH,TOMME DE SAVOIE YENNE WEDGE 100 X 20G,,"unpasteurised cow's milk, salt, lactic fferments, animal rennet.","[""unpasteurised cow's milk"", 'lactic fferments', 'animal rennet.']",['salt'],['salt'],0.32
2765,"[""unpasteurised cow's milk 0.0%"", 'salt 100.0%', 'lactic fferments 0.0%', 'animal rennet. 0.0%']",FC667W30X20,TOMME DE SAVOIE YENNE WEDGE 20 X 30G,,"unpasteurised cow's milk, salt, lactic fferments, animal rennet.","[""unpasteurised cow's milk"", 'lactic fferments', 'animal rennet.']",['salt'],['salt'],0.32
2766,"[""unpasteurised cow's milk 0.0%"", 'salt 100.0%', 'lactic fferments 0.0%', 'animal rennet. 0.0%']",FC667W30X50,TOMME DE SAVOIE YENNE WEDGE 50 X 30G,,"unpasteurised cow's milk, salt, lactic fferments, animal rennet.","[""unpasteurised cow's milk"", 'lactic fferments', 'animal rennet.']",['salt'],['salt'],0.32
2767,"['pasteurised cows milk 50.0%', 'salt 50.0%', 'lactic starters 0.0%', 'microbial coagulant 0.0%', 'preservative [natamycine (e235)*] 0.0%']",FC681C50,RACLETTE CUT 500G,,"pasteurised cow�s milk, salt, lactic starters, 
microbial coagulant, preservative [natamycine (e235)*]  ","['lactic starters', 'microbial coagulant', 'preservative [natamycine (e235)*]']","['salt', 'pasteurised cows milk->milk, partly skimmed, 1.5 % fat']","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
2768,"['pasteurised cows milk 50.0%', 'salt 50.0%', 'lactic starters 0.0%', 'microbial coagulant 0.0%', 'preservative [natamycine (e235)*] 0.0%']",FC681H1,RACLETTE FRENCH LIVRAIDOIS 1/2 3.5KG,,"pasteurised cow�s milk, salt, lactic starters, 
microbial coagulant, preservative [natamycine (e235)*]  ","['lactic starters', 'microbial coagulant', 'preservative [natamycine (e235)*]']","['salt', 'pasteurised cows milk->milk, partly skimmed, 1.5 % fat']","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
2769,"[""pasteurised cow's milk 50.0%"", 'salt 50.0%', 'microbial rennet 0.0%', 'bacterial culture. 0.0%']",FC685W20X50,NORMANDY CAMEMBERT WEDGE 50 X 20G,,"pasteurised cow's milk, salt, microbial rennet, bacterial culture.","['microbial rennet', 'bacterial culture.']","['salt', ""pasteurised cow's milk->milk, partly skimmed, 1.5 % fat""]","['milk, partly skimmed, 1.5 % fat', 'salt']",0.46499999999999997
2770,"['pasteurised bovine milk 0.0%', 'salt 100.0%', 'lactic starter culture 0.0%', 'microbial rennet 0.0%']",FC715S20A1,HARD MOZZARELLA  SLICE 20G  FF 1KG TRAY,,"pasteurised bovine milk (98.4155%), salt (1.5%), lactic starter culture (<0.00170%),  microbial rennet (<0.0028%)","['pasteurised bovine milk', 'lactic starter culture', 'microbial rennet']",['salt'],['salt'],0.32
2771,"['pasteurised bovine milk 0.0%', 'salt 100.0%', 'lactic starter culture 0.0%', 'microbial rennet 0.0%']",FC979D39,MOZZARELLA DICED 39MM 2KG,,"pasteurised bovine milk (98.4155%), salt (1.5%), lactic starter culture (<0.00170%),  microbial rennet (<0.0028%)","['pasteurised bovine milk', 'lactic starter culture', 'microbial rennet']",['salt'],['salt'],0.32
2772,"['pasteurised bovine milk 0.0%', 'salt 100.0%', 'lactic starter culture 0.0%', 'microbial rennet 0.0%']",FC979S40F3,MOZZARELLA DRY SLICED 40G 3KG TRAY,,"pasteurised bovine milk (98.4155%), salt (1.5%), lactic starter culture (<0.00170%),  microbial rennet (<0.0028%)","['pasteurised bovine milk', 'lactic starter culture', 'microbial rennet']",['salt'],['salt'],0.32
2773,['cheese 100.0%'],FC986FIX,BRIE PLAISIR DE ROY 60% 1KG FIX,,cheese (milk),,['cheese->blue cheese'],['blue cheese'],2.92
2774,['cheese 100.0%'],FC986W15SH,BRIE WEDGE LONG 15G x 33,,cheese (milk),,['cheese->blue cheese'],['blue cheese'],2.92
2775,['cheese 100.0%'],FC986W30X45,FRENCH BRIE WEDGE 45 X 30G TUB,,cheese (milk),,['cheese->blue cheese'],['blue cheese'],2.92
2776,"['unpasteurised sheeps milk 96.8%', 'salt 3.2%', 'animal rennet 0.0%', 'lactic starter cultures 0.0%', 'penicillium roqueforti 0.0%', 'yeasts 0.0%']",FE009C30,ROQUEFORT WEDGE 300G WRAP,,"unpasteurised sheep�s milk (96.77%), salt (3.2%), animal rennet (0.02%), lactic starter cultures (0.01%), penicillium roqueforti (0.01%), 
yeasts (0.01%) ","['animal rennet', 'lactic starter cultures', 'penicillium roqueforti', 'yeasts']","['salt', 'unpasteurised sheeps milk->goat milk']","['goat milk', 'salt']",4.269400820246074
2777,"['unpasteurised sheeps milk 96.8%', 'salt 3.2%', 'animal rennet 0.0%', 'lactic starter cultures 0.0%', 'penicillium roqueforti 0.0%', 'yeasts 0.0%']",FE011C1,ROQUEFORT CANTOREL CRUMB 1KG,,"unpasteurised sheep�s milk (96.77%), salt (3.2%), animal rennet (0.02%), lactic starter cultures (0.01%), penicillium roqueforti (0.01%), 
yeasts (0.01%) ","['animal rennet', 'lactic starter cultures', 'penicillium roqueforti', 'yeasts']","['salt', 'unpasteurised sheeps milk->goat milk']","['goat milk', 'salt']",4.269400820246074
2778,"['unpasteurised sheeps milk 96.8%', 'salt 3.2%', 'animal rennet 0.0%', 'lactic starter cultures 0.0%', 'penicillium roqueforti 0.0%', 'yeasts 0.0%']",FE011W80X5,ROQUEFORT WEDGE 80G X 5 WRAP & LABEL,,"unpasteurised sheep�s milk (96.77%), salt (3.2%), animal rennet (0.02%), lactic starter cultures (0.01%), penicillium roqueforti (0.01%), 
yeasts (0.01%) ","['animal rennet', 'lactic starter cultures', 'penicillium roqueforti', 'yeasts']","['salt', 'unpasteurised sheeps milk->goat milk']","['goat milk', 'salt']",4.269400820246074
2779,"['milk 50.0%', 'salt 50.0%', 'micrbobial rennet 0.0%', 'starters 0.0%']",FG019W50X50,GOAT LOG FRESH RINDLESS DISC 50G X 50,,"milk, salt, micrbobial rennet, starters","['micrbobial rennet', 'starters']","['salt', 'milk->goat milk']","['goat milk', 'salt']",2.3600000000000003
2780,"[""pasteurised goat's milk 0.0%"", 'salt anticacking-agent 0.0%', 'sodium ferrocynide e535 0.0%', 'lactic ferments 0.0%', 'mould culture 0.0%', 'animal rennet. 0.0%']",FG021C1,GOAT LOG CAPRA CRUMB 1KG,,"pasteurised goat's milk, salt anticacking-agent: sodium ferrocynide e535, lactic ferments, mould culture, animal rennet.","[""pasteurised goat's milk"", 'salt anticacking-agent', 'sodium ferrocynide e535', 'lactic ferments', 'mould culture', 'animal rennet.']",,,
2781,"[""pasteurised goat's milk 0.0%"", 'salt anticacking-agent 0.0%', 'sodium ferrocynide e535 0.0%', 'lactic ferments 0.0%', 'mould culture 0.0%', 'animal rennet. 0.0%']",FG021C2,CHEVRE LOG CAPRA GOAT CRUMBLED 2KG,,"pasteurised goat's milk, salt anticacking-agent: sodium ferrocynide e535, lactic ferments, mould culture, animal rennet.","[""pasteurised goat's milk"", 'salt anticacking-agent', 'sodium ferrocynide e535', 'lactic ferments', 'mould culture', 'animal rennet.']",,,
2782,"[""goat's milk 0.0%"", 'salt 100.0%', 'lactic starter culture 0.0%', 'coagulant contains preservative [sodium benzoate] 0.0%', 'mould culture 0.0%']",FG031S20XH,GOAT DISC 100 X 20G,,"goat's milk, salt, lactic starter culture, coagulant contains preservative [sodium benzoate], mould culture [penicillium candida]","[""goat's milk"", 'lactic starter culture', 'coagulant contains preservative [sodium benzoate]', 'mould culture']",['salt'],['salt'],0.32
2783,"[""goat's milk 0.0%"", 'salt 100.0%', 'lactic starter culture 0.0%', 'coagulant contains preservative [sodium benzoate] 0.0%', 'mould culture 0.0%']",FG031S25XH,GOAT DISC 100 X 25G,,"goat's milk, salt, lactic starter culture, coagulant contains preservative [sodium benzoate], mould culture [penicillium candida]","[""goat's milk"", 'lactic starter culture', 'coagulant contains preservative [sodium benzoate]', 'mould culture']",['salt'],['salt'],0.32
2784,"[""goat's milk 0.0%"", 'salt 100.0%', 'lactic starter culture 0.0%', 'coagulant contains preservative [sodium benzoate] 0.0%', 'mould culture 0.0%']",FG031S30X50,GOAT DISC 50 X 30G,,"goat's milk, salt, lactic starter culture, coagulant contains preservative [sodium benzoate], mould culture [penicillium candida]","[""goat's milk"", 'lactic starter culture', 'coagulant contains preservative [sodium benzoate]', 'mould culture']",['salt'],['salt'],0.32
2785,"[""goat's milk 0.0%"", 'salt 100.0%', 'lactic starter culture 0.0%', 'coagulant contains preservative [sodium benzoate] 0.0%', 'mould culture 0.0%']",FG031S30XH,GOAT DISC 100X30G,,"goat's milk, salt, lactic starter culture, coagulant contains preservative [sodium benzoate], mould culture [penicillium candida]","[""goat's milk"", 'lactic starter culture', 'coagulant contains preservative [sodium benzoate]', 'mould culture']",['salt'],['salt'],0.32
2786,"['milk 50.0%', 'salt 50.0%', 'preservative [potassium sorbate] 0.0%', 'starters 0.0%', 'coagulant 0.0%']",FG077S20X50,FRESH GOAT DISC 50X20G,,"milk, salt, preservative [potassium sorbate], starters, coagulant","['preservative [potassium sorbate]', 'starters', 'coagulant']","['salt', 'milk->goat milk']","['goat milk', 'salt']",2.3600000000000003
2787,"['milk 50.0%', 'salt 50.0%', 'preservative [potassium sorbate] 0.0%', 'starters 0.0%', 'coagulant 0.0%']",FG077S20XH,FRESH GOAT DISC 100X20G,,"milk, salt, preservative [potassium sorbate], starters, coagulant","['preservative [potassium sorbate]', 'starters', 'coagulant']","['salt', 'milk->goat milk']","['goat milk', 'salt']",2.3600000000000003
2788,"['milk 50.0%', 'salt 50.0%', 'preservative [potassium sorbate] 0.0%', 'starters 0.0%', 'coagulant 0.0%']",FG077S25X48,FRESH GOAT NATURAL DISC 48X25G,,"milk, salt, preservative [potassium sorbate], starters, coagulant","['preservative [potassium sorbate]', 'starters', 'coagulant']","['salt', 'milk->goat milk']","['goat milk', 'salt']",2.3600000000000003
2789,"['milk 50.0%', 'salt 50.0%', 'preservative [potassium sorbate] 0.0%', 'starters 0.0%', 'coagulant 0.0%']",FG077S25XH,FRESH GOAT NATURAL DISC 100X25G,,"milk, salt, preservative [potassium sorbate], starters, coagulant","['preservative [potassium sorbate]', 'starters', 'coagulant']","['salt', 'milk->goat milk']","['goat milk', 'salt']",2.3600000000000003
2790,"['milk 33.3%', 'cream 33.3%', 'salt 33.3%', 'microbial rennet 0.0%', 'lactic acid cultures 0.0%', 'ripening cultures 0.0%']",GE045W35XH,CAMBOZOLA WEDGE 100 X 35G,,"milk, cream, salt, microbial rennet, lactic acid cultures, ripening cultures","['microbial rennet', 'lactic acid cultures', 'ripening cultures']","['salt', 'milk->goat milk', 'cream->cream, whipping, 38 % fat']","['goat milk', 'cream, whipping, 38 % fat', 'salt']",2.286666666666667
2791,"['cheese [colour beta carotene (e160a)] 0.0%', 'butter 33.3%', 'emulsifying salts 0.0%', 'whey powder 33.3%', 'water 33.3%', 'liquid smoke 0.0%']",GE064S20F1,SMOKED DISC 20G F/FACE 1KG TRAY,,"cheese [colour beta carotene (e160a)], butter, emulsifying salts, whey powder, water, liquid smoke","['cheese [colour beta carotene (e160a)]', 'emulsifying salts', 'liquid smoke']","['whey powder', 'water', 'butter->butternut']","['butternut', 'whey powder', 'water']",0.8831666666666665
2792,"['cheese [colour beta carotene (e160a)] 0.0%', 'butter 33.3%', 'emulsifying salts 0.0%', 'whey powder 33.3%', 'water 33.3%', 'liquid smoke 0.0%']",GE064W20XH,SMOKED WEDGE 100X20G,,"cheese [colour beta carotene (e160a)], butter, emulsifying salts, whey powder, water, liquid smoke","['cheese [colour beta carotene (e160a)]', 'emulsifying salts', 'liquid smoke']","['whey powder', 'water', 'butter->butternut']","['butternut', 'whey powder', 'water']",0.8831666666666665
2793,"['milk 33.3%', 'cream 33.3%', 'salt 33.3%', 'microbial rennet 0.0%', 'enzymes 0.0%']",GE116W20X25,MONTAGNOLO AFFINE WEDGE 20GX25,,"milk, cream, salt, microbial rennet, enzymes","['microbial rennet', 'enzymes']","['salt', 'milk->goat milk', 'cream->cream, whipping, 38 % fat']","['goat milk', 'cream, whipping, 38 % fat', 'salt']",2.286666666666667
2794,"['pasteurised cows 0.0%', 'sheeps 0.0%', 'goats milk 0.0%', 'salt 100.0%', 'microbial rennet 0.0%', 'dried mint. 0.0%']",GR002FZ,HALLOUMI SLICES 20X28G C/20 FROZEN,,"pasteurised cows, sheeps, goats milk, salt, microbial rennet, dried mint.","['pasteurised cows', 'sheeps', 'goats milk', 'microbial rennet', 'dried mint.']",['salt'],['salt'],0.32
2795,"['pasteurised cows 0.0%', 'sheeps 0.0%', 'goats milk 0.0%', 'salt 100.0%', 'microbial rennet 0.0%', 'dried mint. 0.0%']",GR004,HALLOUMI SLICES 20X28G,,"pasteurised cows, sheeps, goats milk, salt, microbial rennet, dried mint.","['pasteurised cows', 'sheeps', 'goats milk', 'microbial rennet', 'dried mint.']",['salt'],['salt'],0.32
